match-datetime,team1,team2,team1-score,team2-score,team1-odds,team2-odds,player-name,player-team,agent,rating,acs,k,d,a
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,trexx,Team Vitality,Sova,1.24,249,29,20,5
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,Sayf,Team Vitality,Tejo,1.06,166,19,18,7
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,Less,Team Vitality,Astra,0.97,125,13,16,18
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,Kicks,Team Vitality,Breach,0.81,171,18,24,17
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,marteen,Karmine Corp,Yoru,1.11,232,26,23,5
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,Elite,Karmine Corp,Vyse,0.98,189,19,22,14
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,SUYGETSU,Karmine Corp,Astra,0.90,151,19,21,7
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,Avez,Karmine Corp,Fade,0.82,181,22,25,4
2025-01-17 16:00:00,Team Vitality,Karmine Corp,17,15,1.48,3.08,saadhak,Karmine Corp,Harbor,0.76,170,17,24,11
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,Alfajer,FNATIC,Tejo,1.39,272,21,16,10
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,Boaster,FNATIC,Omen,1.07,228,17,15,8
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,kaajak,FNATIC,Yoru,1.05,240,19,14,4
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,Chronicle,FNATIC,Astra,1.05,184,11,13,11
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,crashies,FNATIC,Sova,0.80,138,9,12,4
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,Jamppi,BBL Esports,Breach,1.06,199,15,15,7
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,PROFEK,BBL Esports,Astra,1.05,166,13,12,6
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,LewN,BBL Esports,Yoru,1.00,261,19,17,2
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,sociablEE,BBL Esports,Sova,0.89,219,15,18,7
2025-01-17 12:00:00,FNATIC,BBL Esports,8,13,1.45,3.2,vakk,BBL Esports,Sage,0.67,114,8,15,5
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,Chronicle,FNATIC,Breach,1.60,265,24,10,9
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,Boaster,FNATIC,Brimstone,1.43,260,20,13,15
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,crashies,FNATIC,Sova,1.29,264,21,14,8
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,kaajak,FNATIC,Raze,1.03,189,12,14,7
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,Alfajer,FNATIC,Chamber,0.87,200,15,15,9
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,PROFEK,BBL Esports,Astra,1.27,268,22,18,3
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,sociablEE,BBL Esports,Yoru,1.08,237,17,19,4
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,Jamppi,BBL Esports,Breach,0.83,153,13,17,5
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,LewN,BBL Esports,Raze,0.56,141,8,19,8
2025-01-17 12:00:00,FNATIC,BBL Esports,13,8,3.2,1.45,vakk,BBL Esports,Cypher,0.15,92,6,19,4
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,crashies,FNATIC,Breach,1.08,155,16,12,5
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,Chronicle,FNATIC,Cypher,0.97,208,16,15,7
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,Alfajer,FNATIC,Raze,0.94,220,18,18,3
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,Boaster,FNATIC,Omen,0.92,175,13,17,9
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,kaajak,FNATIC,Yoru,0.86,178,15,17,3
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,sociablEE,BBL Esports,Raze,1.20,219,19,14,3
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,vakk,BBL Esports,Astra,1.15,220,18,16,5
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,PROFEK,BBL Esports,Omen,1.04,180,14,15,9
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,LewN,BBL Esports,Yoru,0.96,182,16,15,2
2025-01-17 12:00:00,FNATIC,BBL Esports,10,13,1.45,3.2,Jamppi,BBL Esports,Fade,0.63,146,12,18,8
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,appA,unsigned,Neon,1.14,282,16,16,1
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,Bully,unsigned,Killjoy,0.82,151,9,12,0
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,darkwinjett,unsigned,Breach,0.69,160,8,16,9
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,eleo,unsigned,Sova,0.55,168,7,14,3
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,deyten,unsigned,Omen,0.44,66,5,12,2
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,ianto,SweetNsour,Viper,1.52,311,19,9,3
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,d3ffo,SweetNsour,Raze,1.47,303,19,10,2
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,diseased,SweetNsour,Vyse,1.20,170,11,6,2
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,Vitie,SweetNsour,Omen,1.05,207,13,10,9
2025-01-17 12:00:00,unsigned,SweetNsour,4,13,3.17,1.46,Aphun,SweetNsour,Fade,0.84,139,8,10,6
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,Knowbii,Lilmix,Brimstone,1.05,185,13,14,9
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,f1co,Lilmix,Viper,1.00,185,14,15,2
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,wak1e,Lilmix,Gekko,0.88,185,13,15,4
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,Ale,Lilmix,Raze,0.78,200,14,19,3
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,FOLKE,Lilmix,Fade,0.70,163,11,18,4
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,ara,Bitfix Gaming,Raze,1.89,428,29,13,5
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,lamelly,Bitfix Gaming,Brimstone,1.43,222,17,10,10
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,Martux,Bitfix Gaming,Deadlock,1.17,227,19,13,7
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,Cintyx,Bitfix Gaming,Yoru,0.70,121,9,14,6
2025-01-17 12:00:00,Lilmix,Bitfix Gaming,8,13,3.44,1.41,qu1ckz,Bitfix Gaming,Skye,0.52,104,7,15,11
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,Hotsauz,ZOL Esports,Vyse,1.16,226,16,14,4
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,Kevzii,ZOL Esports,Sova,0.94,219,13,16,8
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,Emman,ZOL Esports,Harbor,0.83,146,11,15,5
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,ZYND,ZOL Esports,Yoru,0.77,199,14,18,4
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,Kakarot,ZOL Esports,Omen,0.47,132,10,18,4
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,basbabe,Z11,Astra,1.42,235,18,11,8
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,endoist,Z11,Jett,1.31,252,18,12,3
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,harddora,Z11,Cypher,1.11,221,17,14,5
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,FonTuz,Z11,Kayo,1.11,208,15,14,8
2025-01-17 08:55:00,ZOL Esports,Z11,7,13,1.56,2.8,ki1wsy,Z11,Sova,1.00,195,13,13,8
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,Hotsauz,ZOL Esports,Omen,1.32,269,18,15,8
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,Kevzii,ZOL Esports,Sova,1.05,212,14,15,6
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,ZYND,ZOL Esports,Cypher,0.99,246,19,20,2
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,Kakarot,ZOL Esports,Neon,0.59,131,10,17,2
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,Emman,ZOL Esports,Breach,0.38,95,7,18,4
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,FonTuz,Z11,Sova,1.32,263,19,12,4
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,ki1wsy,Z11,Yoru,1.24,298,23,15,4
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,harddora,Z11,Cypher,1.11,192,15,12,4
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,endoist,Z11,Iso,0.88,232,18,16,0
2025-01-17 08:55:00,ZOL Esports,Z11,8,13,1.56,2.8,basbabe,Z11,Omen,0.82,141,10,13,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,consz,The MongolZ,Iso,1.65,319,27,14,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,nex1SphiX,The MongolZ,Astra,1.10,190,17,18,11
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,MnFeaR,The MongolZ,Gekko,0.87,179,15,18,8
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,CXIX666,The MongolZ,Cypher,0.87,185,13,18,11
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,SkyIsBlue,The MongolZ,Vyse,0.62,144,10,19,7
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,crazyguy,KIMMY KITTENS,Sova,1.54,293,23,14,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,JA,KIMMY KITTENS,Killjoy,1.40,306,25,15,6
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,STYRON,KIMMY KITTENS,Kayo,0.91,192,19,18,10
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,Vera,KIMMY KITTENS,Neon,0.61,174,12,19,6
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,10,3.8,1.36,wayne,KIMMY KITTENS,Astra,0.59,103,8,16,11
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,nex1SphiX,The MongolZ,Brimstone,1.26,227,23,16,10
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,SkyIsBlue,The MongolZ,Clove,0.98,262,24,25,7
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,CXIX666,The MongolZ,Vyse,0.90,145,12,15,8
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,MnFeaR,The MongolZ,Tejo,0.83,198,17,19,7
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,consz,The MongolZ,Raze,0.51,116,10,21,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,wayne,KIMMY KITTENS,Brimstone,1.58,282,25,15,13
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,JA,KIMMY KITTENS,Cypher,1.09,193,19,15,3
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,crazyguy,KIMMY KITTENS,Gekko,1.07,245,20,21,11
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,STYRON,KIMMY KITTENS,Kayo,0.93,143,13,14,12
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,12,14,1.36,3.8,Vera,KIMMY KITTENS,Raze,0.93,230,19,21,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,nex1SphiX,The MongolZ,Astra,1.69,289,23,12,9
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,MnFeaR,The MongolZ,Sova,1.50,253,17,12,18
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,consz,The MongolZ,Jett,1.29,238,17,12,6
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,SkyIsBlue,The MongolZ,Kayo,1.15,212,20,15,7
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,CXIX666,The MongolZ,Cypher,0.87,141,10,13,10
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,Vera,KIMMY KITTENS,Jett,1.06,264,18,19,6
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,crazyguy,KIMMY KITTENS,Sova,0.97,187,15,15,3
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,JA,KIMMY KITTENS,Cypher,0.86,173,14,16,3
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,wayne,KIMMY KITTENS,Omen,0.58,184,12,20,5
2025-01-17 06:00:00,The MongolZ,KIMMY KITTENS,13,8,3.8,1.36,STYRON,KIMMY KITTENS,Kayo,0.34,96,4,18,16
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,nzr,MIBR,Breach,1.20,214,13,13,5
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,aspas,MIBR,Raze,0.77,156,7,13,3
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,xenom,MIBR,Omen,0.71,225,13,16,6
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,artzin,MIBR,Tejo,0.34,94,4,15,2
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,cortezia,MIBR,Killjoy,0.33,56,3,13,1
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,Asuna,100 Thieves,Neon,1.70,367,23,10,6
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,eeiu,100 Thieves,Fade,1.36,187,11,6,8
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,Cryocells,100 Thieves,Clove,1.25,262,16,10,3
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,Boostio,100 Thieves,Breach,1.22,145,10,6,12
2025-01-16 19:45:00,MIBR,100 Thieves,4,13,2.28,1.78,zander,100 Thieves,Omen,1.10,157,10,8,8
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,aspas,MIBR,Raze,1.46,307,23,16,3
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,xenom,MIBR,Brimstone,0.75,169,12,18,10
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,artzin,MIBR,Deadlock,0.75,175,13,18,6
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,cortezia,MIBR,Cypher,0.72,169,14,17,2
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,nzr,MIBR,Skye,0.62,119,8,15,3
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,Cryocells,100 Thieves,Brimstone,1.63,287,22,12,6
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,eeiu,100 Thieves,Fade,1.24,199,19,13,6
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,Asuna,100 Thieves,Raze,1.19,243,18,14,5
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,Boostio,100 Thieves,Gekko,0.87,170,14,14,6
2025-01-16 19:45:00,MIBR,100 Thieves,9,13,2.28,1.78,zander,100 Thieves,Viper,0.68,161,11,17,5
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,yay,Evil Geniuses,Chamber,1.06,180,18,15,1
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,icy,Evil Geniuses,Raze,0.99,204,18,18,6
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,NaturE,Evil Geniuses,Viper,0.89,197,17,17,4
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,supamen,Evil Geniuses,Omen,0.86,154,15,17,8
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,Derrek,Evil Geniuses,Skye,0.63,140,12,19,13
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,dgzin,LOUD,Raze,1.63,299,28,14,2
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,cauanzin,LOUD,Tejo,1.15,239,19,18,9
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,pANcada,LOUD,Astra,1.00,129,10,13,12
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,v1nny,LOUD,Breach,0.94,131,13,16,12
2025-01-16 17:00:00,Evil Geniuses,LOUD,12,14,1.95,2.05,tuyz,LOUD,Cypher,0.82,164,16,19,8
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,NaturE,Evil Geniuses,Vyse,1.06,198,16,17,5
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,supamen,Evil Geniuses,Astra,1.01,169,15,14,6
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,Derrek,Evil Geniuses,Sova,1.00,182,13,15,10
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,yay,Evil Geniuses,Phoenix,0.92,237,17,18,8
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,icy,Evil Geniuses,Jett,0.89,182,16,17,1
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,v1nny,LOUD,Kayo,1.46,251,20,13,15
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,cauanzin,LOUD,Sova,1.31,281,22,17,2
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,pANcada,LOUD,Astra,0.95,189,18,16,7
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,dgzin,LOUD,Jett,0.84,190,13,16,6
2025-01-16 17:00:00,Evil Geniuses,LOUD,10,13,1.95,2.05,tuyz,LOUD,Cypher,0.58,94,8,15,7
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,florescent,Apeks,Jett,1.22,279,20,17,1
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,AvovA,Apeks,Astra,0.97,180,12,15,6
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,MOLSI,Apeks,Kayo,0.73,145,9,16,11
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,oderus,Apeks,Fade,0.40,127,8,18,7
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,hype,Apeks,Killjoy,0.33,86,6,18,4
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,Click,Gentle Mates,Jett,1.42,252,20,11,3
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,RobbieBk,Gentle Mates,Sova,1.35,250,18,10,6
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,Minny,Gentle Mates,Killjoy,1.31,232,17,12,5
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,Zyppan,Gentle Mates,Kayo,1.25,217,17,11,11
2025-01-16 15:10:00,Apeks,Gentle Mates,7,13,3.0,1.5,K4DAVRA,Gentle Mates,Astra,1.04,161,12,11,6
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,oderus,Apeks,Sova,1.28,242,23,16,6
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,hype,Apeks,Killjoy,1.08,235,21,18,2
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,florescent,Apeks,Jett,0.98,209,19,19,2
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,AvovA,Apeks,Omen,0.80,185,17,19,11
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,MOLSI,Apeks,Breach,0.71,120,10,18,12
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,Minny,Gentle Mates,Cypher,1.27,242,25,17,6
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,Zyppan,Gentle Mates,Breach,1.12,219,22,18,5
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,Click,Gentle Mates,Neon,1.07,270,23,22,4
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,K4DAVRA,Gentle Mates,Omen,0.95,144,12,16,13
2025-01-16 15:10:00,Apeks,Gentle Mates,12,14,3.0,1.5,RobbieBk,Gentle Mates,Sova,0.63,109,8,17,7
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,Keiko,Team Liquid,Brimstone,1.17,223,19,17,11
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,kamyk,Team Liquid,Sage,1.13,204,18,14,4
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,paTiTek,Team Liquid,Breach,0.98,196,14,16,10
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,nAts,Team Liquid,Cypher,0.69,166,13,20,5
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,kamo,Team Liquid,Gekko,0.62,134,11,18,5
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,grubinho,KOI,Brimstone,1.38,245,20,14,13
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,Filu,KOI,Yoru,1.27,246,22,16,3
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,sheydos,KOI,Tejo,1.16,195,15,14,7
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,flyuh,KOI,Killjoy,0.90,168,14,14,1
2025-01-16 12:00:00,Team Liquid,KOI,10,13,3.08,1.48,soulcas,KOI,Vyse,0.72,163,14,17,2
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,Keiko,Team Liquid,Omen,1.73,293,18,7,5
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,paTiTek,Team Liquid,Kayo,1.44,249,15,8,13
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,nAts,Team Liquid,Cypher,1.29,225,14,9,2
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,kamyk,Team Liquid,Sova,1.19,166,11,7,3
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,kamo,Team Liquid,Jett,0.66,192,12,14,0
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,Filu,KOI,Jett,1.17,289,14,15,3
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,soulcas,KOI,Cypher,0.70,149,9,12,2
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,flyuh,KOI,Kayo,0.68,188,10,15,5
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,grubinho,KOI,Astra,0.63,139,8,14,5
2025-01-16 12:00:00,Team Liquid,KOI,13,3,1.48,3.08,sheydos,KOI,Sova,0.25,92,4,14,4
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,Keiko,Team Liquid,Brimstone,1.74,314,28,13,7
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,kamo,Team Liquid,Raze,1.10,222,19,15,0
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,paTiTek,Team Liquid,Skye,0.98,168,14,14,9
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,nAts,Team Liquid,Viper,0.76,151,9,16,10
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,kamyk,Team Liquid,Gekko,0.67,137,12,15,2
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,grubinho,KOI,Astra,1.12,167,15,13,8
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,soulcas,KOI,Viper,0.97,181,15,14,5
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,Filu,KOI,Raze,0.92,200,17,18,3
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,sheydos,KOI,Tejo,0.87,161,13,17,4
2025-01-16 12:00:00,Team Liquid,KOI,13,10,1.48,3.08,flyuh,KOI,Kayo,0.84,184,13,20,14
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,Fixy,Xipto Esports,Raze,1.29,277,19,15,8
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,Suka,Xipto Esports,Gekko,0.87,183,14,16,10
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,markL,Xipto Esports,Viper,0.82,158,13,16,2
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,Riza,Xipto Esports,Skye,0.81,153,12,16,9
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,Flaring,Xipto Esports,Brimstone,0.72,154,12,16,9
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,PatMen,NAOS,Gekko,1.26,239,21,15,5
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,xavi8k,NAOS,Kayo,1.17,228,14,15,11
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,sultan,NAOS,Brimstone,1.16,173,14,12,6
2025-01-16 09:00:00,Xipto Esports,NAOS,9,13,3.63,1.38,Mojer,NAOS,Raze,1.07,208,16,16,3
