full_name,team_id,sport_id,stat_name,stat_value,choice,american_price,decimal_price
Vasco,7782f9ef-30d6-45e8-92f8-4502a9e0829b,LOL,assists_on_maps_1_2,12.5,over,+100,2.0
Vasco,7782f9ef-30d6-45e8-92f8-4502a9e0829b,LOL,assists_on_maps_1_2,12.5,under,+100,2.0
Vasco,7782f9ef-30d6-45e8-92f8-4502a9e0829b,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
Vasco,7782f9ef-30d6-45e8-92f8-4502a9e0829b,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,5.5,over,+100,2.0
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,5.5,under,+100,2.0
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,33.8,over,-112,1.9
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,33.8,under,-112,1.9
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,5.5,over,-152,1.66
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,5.5,under,+123,2.23
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,over,+100,2.0
pr1me,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,under,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,over,-122,1.82
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,under,+116,2.16
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,20.7,over,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,20.7,under,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,5.5,over,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,5.5,under,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,over,+100,2.0
jimsnop,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,under,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,over,+118,2.18
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,under,-125,1.8
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,18.4,over,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,18.4,under,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,5.5,over,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,5.5,under,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,over,+100,2.0
Fame,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,under,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,1.5,over,+120,2.2
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,1.5,under,-125,1.8
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.5,over,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.5,under,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,15.5,over,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,15.5,under,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,over,+100,2.0
Sparz,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,under,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,over,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,2.5,under,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,14.0,over,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,14.0,under,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,2.5,over,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,2.5,under,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,over,+100,2.0
Petoska,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,under,+100,2.0
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,4.5,over,+114,2.14
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,4.5,under,-120,1.84
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.3,over,+100,2.0
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.3,under,+100,2.0
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,9.5,over,+100,2.0
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,9.5,under,+100,2.0
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,over,+106,2.06
Mentos,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,under,-129,1.78
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,3.5,over,+116,2.16
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,3.5,under,-122,1.82
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,19.5,over,+100,2.0
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,19.5,under,+100,2.0
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,4.5,over,+100,2.0
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,4.5,under,+100,2.0
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,over,+100,2.0
KABA,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,under,+100,2.0
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,0.5,over,+126,2.26
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,kills_on_map_1,0.5,under,-139,1.72
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,14.2,over,+100,2.0
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,fantasy_points_on_map_1,14.2,under,+100,2.0
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,7.5,over,+100,2.0
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,assists_on_map_1,7.5,under,+100,2.0
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,over,+102,2.02
ZaFiR,c6bb472c-ff22-4a84-9bda-741eec76a888,LOL,deaths_on_map_1,4.5,under,-125,1.8
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,2.5,over,-117,1.86
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,2.5,under,+110,2.1
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.4,over,+100,2.0
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,35.4,under,+100,2.0
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,12.5,over,+100,2.0
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,12.5,under,+100,2.0
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,over,+100,2.0
Nikolex,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,under,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,7.5,over,+110,2.1
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,kills_on_map_1,7.5,under,-117,1.86
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,41.0,over,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,fantasy_points_on_map_1,41.0,under,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,7.5,over,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,assists_on_map_1,7.5,under,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,over,+100,2.0
Neramin,cc6f3530-a751-4346-b1b6-59f3603ab71a,LOL,deaths_on_map_1,2.5,under,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,6.5,over,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,6.5,under,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,55.7,over,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,55.7,under,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,16.5,over,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,16.5,under,+100,2.0
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,6.5,over,-112,1.9
bluerzor,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,6.5,under,-112,1.9
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,9.5,over,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,9.5,under,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,61.9,over,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,61.9,under,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,13.5,over,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,13.5,under,+100,2.0
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,over,+104,2.04
Coldraa,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,under,-129,1.78
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,4.5,over,-117,1.86
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,4.5,under,+110,2.1
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,38.9,over,+100,2.0
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,38.9,under,+100,2.0
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,over,+100,2.0
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,under,+100,2.0
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,over,+100,2.0
CPM,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,under,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,1.5,over,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,1.5,under,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,38.2,over,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,38.2,under,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,18.5,over,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,18.5,under,+100,2.0
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,over,-139,1.72
Thomas,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,under,+108,2.08
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,over,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,under,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,45.2,over,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,45.2,under,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,over,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,under,+100,2.0
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,over,-139,1.72
Miniduke,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,under,+110,2.1
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,over,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,under,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,46.8,over,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,46.8,under,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,13.5,over,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,13.5,under,+100,2.0
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,over,-132,1.76
Time,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,under,+106,2.06
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,1.5,over,-122,1.82
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,1.5,under,+114,2.14
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,48.3,over,+100,2.0
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,48.3,under,+100,2.0
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,22.5,over,+100,2.0
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,22.5,under,+100,2.0
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
Pyrka,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,5.5,over,-170,1.59
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,5.5,under,+137,2.37
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,49.9,over,+100,2.0
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,49.9,under,+100,2.0
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,13.5,over,+100,2.0
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,13.5,under,+100,2.0
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,over,-129,1.78
iBo,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,under,+104,2.04
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,7.5,over,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,kills_on_maps_1_2,7.5,under,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,58.5,over,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,fantasy_points_on_maps_1_2,58.5,under,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,14.5,over,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,assists_on_maps_1_2,14.5,under,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
twohoyrz,4985fcbd-b21e-48e3-a937-9293d6f9b188,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,over,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,kills_on_maps_1_2,6.5,under,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,48.2,over,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,fantasy_points_on_maps_1_2,48.2,under,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,over,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,assists_on_maps_1_2,10.5,under,+100,2.0
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,over,+102,2.02
Rayito,773e3e64-77a9-4603-ae45-666c140a4299,LOL,deaths_on_maps_1_2,6.5,under,-129,1.78
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,4.5,over,-120,1.84
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,4.5,under,+114,2.14
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,43.7,over,+100,2.0
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,43.7,under,+100,2.0
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,11.5,over,+100,2.0
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,11.5,under,+100,2.0
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
Rocklho,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,9.5,over,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,9.5,under,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,58.3,over,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,58.3,under,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,11.5,over,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,11.5,under,+100,2.0
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,over,-143,1.7
DenVoksne,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,under,+108,2.08
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,5.5,over,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,5.5,under,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,40.8,over,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,40.8,under,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,10.5,over,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,10.5,under,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,6.5,over,+100,2.0
Fornoreason,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,6.5,under,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,8.5,over,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,8.5,under,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,56.8,over,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,56.8,under,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,12.5,over,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,12.5,under,+100,2.0
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,5.5,over,-136,1.74
noz2k,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,5.5,under,+108,2.08
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,1.5,over,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,1.5,under,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,42.4,over,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,42.4,under,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,20.5,over,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,20.5,under,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,over,+100,2.0
seaz,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,under,+100,2.0
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,7.5,over,-117,1.86
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,kills_on_maps_1_2,7.5,under,+110,2.1
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,54.5,over,+100,2.0
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,fantasy_points_on_maps_1_2,54.5,under,+100,2.0
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,11.5,over,+100,2.0
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,assists_on_maps_1_2,11.5,under,+100,2.0
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,over,-129,1.78
Simpli,ddf61ff0-3f5a-424e-86b6-f4a9e7589576,LOL,deaths_on_maps_1_2,5.5,under,+104,2.04
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,7.5,over,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,7.5,under,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,52.2,over,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,52.2,under,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,12.5,over,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,12.5,under,+100,2.0
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,6.5,over,+106,2.06
Relative,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,6.5,under,-129,1.78
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,5.5,over,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,kills_on_maps_1_2,5.5,under,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,48.4,over,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,fantasy_points_on_maps_1_2,48.4,under,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,14.5,over,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,assists_on_maps_1_2,14.5,under,+100,2.0
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,6.5,over,+110,2.1
Afroboi,5d98a089-30bf-40c6-9dfd-a755b05daffb,LOL,deaths_on_maps_1_2,6.5,under,-143,1.7
